user_id,age_bucket,gender,region,language,subscription_status,signup_date,payment_type,utterance_type,device_type,device_subtype,device_model,os_version,app_version,build_number,llm_model,model_version,temperature,max_tokens,streaming_enabled,experiment_id,variant,assignment_date
17366,18-24,M,EU,es,Team,2025-02-22,Monthly,text,phone,ios,iPhone 12,iOS 17,v1.7.9,b7055,gpt-4o,2025-11-15,0.72,512,1,,,2026-01-06
17367,18-24,F,NA,en,Plus,2025-02-20,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.8.7,b2654,gpt-4o,2025-11-15,0.97,2048,1,,,2026-01-06
17368,18-24,Prefer_not_say,LATAM,pt,Team,2025-11-03,Monthly,click,phone,android,Galaxy S23,Android 14,v1.8.7,b4527,gpt-4o,2025-11-15,0.69,1024,1,,,2026-01-06
17369,45-54,M,APAC,en,Enterprise,2024-06-19,Annual,text,phone,android,Pixel 6,Android 14,v1.8.2,b7117,gpt-4o-mini,2025-10-20,0.47,512,1,,,2026-01-06
17370,25-34,Prefer_not_say,LATAM,en,Enterprise,2025-09-25,Monthly,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.1,b4404,gpt-4o,2025-11-15,0.58,1024,1,,,2026-01-06
17371,45-54,F,EU,en,Free,2024-08-08,None,click,phone,ios,iPhone 15,iOS 16,v1.8.7,b8954,gpt-4o-mini,2025-10-20,0.73,2048,0,,,2026-01-06
17372,35-44,F,NA,en,Free,2025-04-12,None,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.9.0,b5715,gpt-4o,2025-11-15,0.89,2048,1,,,2026-01-06
17373,35-44,F,EU,hi,Enterprise,2025-02-26,Monthly,voice,phone,android,Pixel 6,Android 14,v1.7.9,b4285,gpt-4.1-mini,2025-12-01,0.85,512,1,voice_latency_optim_v1,control,2026-01-06
17374,45-54,M,EU,pt,Free,2024-03-18,None,text,phone,ios,iPhone 15,iOS 16,v1.9.0,b7218,gpt-4o,2025-11-15,0.68,512,1,,,2026-01-06
17375,35-44,F,NA,fr,Free,2024-12-14,None,text,phone,android,Pixel 6,Android 14,v1.7.9,b3422,gpt-4o,2025-11-15,0.78,512,1,,,2026-01-06
17376,25-34,F,NA,en,Free,2024-06-15,None,voice,laptop,macbook,MacBook Pro 14,macOS 14,v1.9.1,b2366,gpt-4o-mini,2025-10-20,1.09,1024,1,,,2026-01-06
17377,35-44,F,NA,en,Free,2024-10-25,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b6360,gpt-4o,2025-11-15,0.88,512,1,,,2026-01-06
17378,45-54,M,NA,en,Plus,2024-06-04,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.9.1,b6375,gpt-4o,2025-11-15,0.73,1024,1,,,2026-01-06
17379,18-24,M,NA,hi,Plus,2024-11-25,Monthly,text,phone,ios,iPhone 12,iOS 17,v1.8.2,b7242,gpt-4o,2025-11-15,0.75,1024,1,,,2026-01-06
17380,18-24,F,EU,fr,Team,2025-02-26,Monthly,text,phone,android,Galaxy S23,Android 13,v1.8.7,b2189,gpt-4.1-mini,2025-12-01,0.77,512,1,,,2026-01-06
17381,18-24,F,NA,en,Plus,2025-05-30,Monthly,text,laptop,macbook,MacBook Pro 14,macOS 14,v1.7.9,b6565,gpt-4o,2025-11-15,0.83,1024,1,,,2026-01-06
17382,35-44,M,EU,en,Plus,2024-01-07,Monthly,voice,phone,ios,iPhone 14,iOS 16,v1.9.1,b2487,gpt-4.1-mini,2025-12-01,0.7,512,1,,,2026-01-06
17383,35-44,M,NA,pt,Free,2025-02-04,None,click,laptop,macbook,MacBook Air M1,macOS 13,v1.9.0,b3729,gpt-4o,2025-11-15,0.73,1024,1,,,2026-01-06
17384,25-34,F,NA,de,Free,2025-05-18,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b3744,gpt-4o,2025-11-15,0.57,512,1,,,2026-01-06
17385,45-54,M,EU,es,Free,2025-12-24,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.1,b4214,gpt-4o-mini,2025-10-20,0.83,512,1,,,2026-01-06
17386,18-24,F,NA,en,Plus,2024-03-02,Monthly,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.1,b1000,gpt-4.1-mini,2025-12-01,0.92,1024,1,,,2026-01-06
17387,18-24,M,NA,en,Plus,2025-10-20,Monthly,text,phone,android,Galaxy S23,Android 13,v1.8.7,b8611,gpt-4o,2025-11-15,0.31,1024,1,,,2026-01-06
17388,35-44,Non-binary,APAC,en,Free,2024-07-23,None,text,phone,ios,iPhone 14,iOS 16,v1.7.9,b1651,gpt-4o,2025-11-15,0.75,256,0,,,2026-01-06
17389,45-54,F,NA,en,Plus,2024-04-05,Monthly,text,laptop,macbook,MacBook Air M2,macOS 13,v1.8.7,b9132,gpt-4o,2025-11-15,1.2,256,1,,,2026-01-06
17390,25-34,F,LATAM,en,Enterprise,2024-08-13,Annual,text,phone,android,Galaxy S22,Android 13,v1.8.2,b2219,gpt-4o,2025-11-15,0.48,1024,1,,,2026-01-06
17391,35-44,M,EU,en,Plus,2024-07-01,Annual,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.1,b9439,gpt-4o-mini,2025-10-20,0.27,256,1,,,2026-01-06
17392,25-34,M,APAC,de,Free,2025-06-17,None,text,phone,android,Galaxy S23,Android 14,v1.8.7,b8750,gpt-4o-mini,2025-10-20,0.71,1024,1,,,2026-01-06
17393,18-24,F,NA,en,Plus,2025-01-12,Monthly,text,laptop,macbook,MacBook Air M1,macOS 13,v1.8.2,b1650,gpt-4o,2025-11-15,0.59,512,1,,,2026-01-06
17394,25-34,F,APAC,en,Plus,2025-07-19,Monthly,text,phone,ios,iPhone 15,iOS 17,v1.9.0,b4990,gpt-4o,2025-11-15,0.79,512,0,,,2026-01-06
17395,25-34,F,APAC,en,Team,2024-08-12,Annual,text,phone,ios,iPhone 13,iOS 16,v1.8.2,b5076,gpt-4o,2025-11-15,0.83,512,1,,,2026-01-06
17396,18-24,F,NA,en,Free,2024-03-31,None,text,phone,ios,iPhone 13,iOS 17,v1.7.9,b3687,gpt-4.1-mini,2025-12-01,0.71,512,1,,,2026-01-06
17397,45-54,M,EU,hi,Free,2024-05-05,None,voice,laptop,macbook,MacBook Pro 14,macOS 13,v1.8.7,b7362,gpt-4o-mini,2025-10-20,0.84,512,1,voice_latency_optim_v1,treatment,2026-01-06
17398,45-54,M,NA,en,Free,2024-05-28,None,text,phone,android,Galaxy S22,Android 13,v1.8.2,b7605,gpt-4o,2025-11-15,0.82,1024,0,,,2026-01-06
17399,55+,M,APAC,en,Plus,2024-08-19,Monthly,voice,phone,ios,iPhone 12,iOS 17,v1.9.0,b7013,gpt-4o,2025-11-15,0.6,512,1,,,2026-01-06
17400,18-24,F,EU,fr,Free,2024-03-31,None,voice,laptop,macbook,MacBook Pro 16,macOS 13,v1.9.0,b9888,gpt-4o,2025-11-15,1.06,256,1,voice_latency_optim_v1,treatment,2026-01-06
17401,18-24,M,APAC,es,Plus,2025-05-30,Monthly,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b5110,gpt-4o-mini,2025-10-20,0.89,256,0,,,2026-01-06
17402,45-54,M,EU,en,Free,2024-03-31,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.8.2,b9131,gpt-4o-mini,2025-10-20,0.63,2048,0,,,2026-01-06
17403,45-54,F,NA,en,Team,2024-06-02,Monthly,click,phone,ios,iPhone 13,iOS 17,v1.8.7,b1665,gpt-4o,2025-11-15,0.7,256,1,,,2026-01-06
17404,35-44,F,APAC,es,Free,2024-08-23,None,text,phone,ios,iPhone 14,iOS 16,v1.8.7,b2193,gpt-4o,2025-11-15,0.72,1024,1,,,2026-01-06
17405,35-44,M,APAC,en,Enterprise,2024-09-19,Annual,click,laptop,macbook,MacBook Air M1,macOS 14,v1.9.1,b9525,gpt-4.1-mini,2025-12-01,1.04,1024,1,,,2026-01-06
17406,18-24,M,NA,pt,Free,2024-05-16,None,text,laptop,macbook,MacBook Air M2,macOS 14,v1.8.7,b8530,gpt-4o,2025-11-15,0.93,512,1,,,2026-01-06
17407,45-54,F,EU,en,Team,2025-01-19,Monthly,text,phone,android,Pixel 7,Android 14,v1.9.1,b6665,gpt-4.1-mini,2025-12-01,0.59,256,1,,,2026-01-06
17408,25-34,F,APAC,en,Team,2025-08-15,Monthly,text,phone,android,Galaxy S22,Android 14,v1.7.9,b7856,gpt-4o,2025-11-15,0.45,1024,1,,,2026-01-06
17409,35-44,Non-binary,NA,en,Free,2024-10-12,None,voice,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.1,b8749,gpt-4.1-mini,2025-12-01,0.32,2048,1,voice_latency_optim_v1,control,2026-01-06
17410,45-54,F,EU,ko,Enterprise,2024-03-28,Monthly,text,phone,ios,iPhone 12,iOS 17,v1.8.7,b8040,gpt-4o-mini,2025-10-20,0.82,512,1,,,2026-01-06
17411,25-34,F,NA,pt,Free,2024-11-15,None,text,phone,android,Galaxy S23,Android 13,v1.8.7,b7917,gpt-4o,2025-11-15,0.8,512,1,,,2026-01-06
17412,55+,F,APAC,es,Free,2025-03-24,None,voice,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b3618,gpt-4o-mini,2025-10-20,0.56,2048,1,,,2026-01-06
17413,25-34,F,NA,en,Free,2024-09-22,None,voice,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b1836,gpt-4o,2025-11-15,0.94,256,1,,,2026-01-06
17414,35-44,F,NA,hi,Plus,2025-11-07,Monthly,text,phone,android,Pixel 6,Android 14,v1.8.2,b4502,gpt-4o,2025-11-15,0.88,512,1,,,2026-01-06
17415,25-34,F,NA,pt,Enterprise,2024-05-16,Monthly,text,phone,android,Pixel 7,Android 13,v1.9.0,b9775,gpt-4o,2025-11-15,0.71,512,1,,,2026-01-06
17416,18-24,M,NA,es,Plus,2024-08-10,Annual,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.0,b4974,gpt-4o-mini,2025-10-20,0.65,1024,1,,,2026-01-06
17417,25-34,F,EU,ja,Plus,2024-02-09,Monthly,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.0,b6975,gpt-4o-mini,2025-10-20,0.82,2048,1,,,2026-01-06
17418,35-44,F,NA,en,Plus,2024-11-18,Monthly,text,phone,android,Galaxy S22,Android 14,v1.7.9,b1140,gpt-4o-mini,2025-10-20,0.7,2048,1,,,2026-01-06
17419,35-44,F,NA,en,Free,2025-12-25,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.8.7,b5748,gpt-4o,2025-11-15,0.48,512,1,,,2026-01-06
17420,55+,F,APAC,en,Free,2024-08-28,None,text,phone,android,Galaxy S23,Android 14,v1.8.7,b2795,gpt-4o-mini,2025-10-20,0.63,256,1,,,2026-01-06
17421,35-44,F,NA,pt,Plus,2025-04-03,Monthly,voice,phone,ios,iPhone 12,iOS 16,v1.9.0,b9049,gpt-4o-mini,2025-10-20,0.86,256,0,,,2026-01-06
17422,45-54,M,EU,en,Plus,2025-07-18,Monthly,text,phone,android,Galaxy S23,Android 14,v1.9.1,b4717,gpt-4o-mini,2025-10-20,0.81,256,1,,,2026-01-06
17423,35-44,F,NA,es,Free,2025-10-07,None,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b4961,gpt-4.1-mini,2025-12-01,0.84,512,0,,,2026-01-06
17424,35-44,M,NA,de,Plus,2025-12-02,Monthly,text,phone,ios,iPhone 15,iOS 16,v1.8.2,b6849,gpt-4o,2025-11-15,0.53,1024,1,,,2026-01-06
17425,18-24,M,LATAM,en,Plus,2025-01-09,Monthly,voice,laptop,macbook,MacBook Air M1,macOS 13,v1.8.2,b7891,gpt-4o,2025-11-15,0.32,512,1,voice_latency_optim_v1,treatment,2026-01-06
17426,18-24,F,APAC,en,Free,2024-01-29,None,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b3274,gpt-4.1-mini,2025-12-01,0.51,256,1,,,2026-01-06
17427,25-34,M,NA,en,Free,2024-08-19,None,voice,laptop,macbook,MacBook Air M1,macOS 13,v1.8.7,b3091,gpt-4o,2025-11-15,0.68,256,1,voice_latency_optim_v1,treatment,2026-01-06
17428,35-44,M,APAC,en,Free,2025-06-22,None,voice,phone,ios,iPhone 12,iOS 17,v1.9.1,b7488,gpt-4o,2025-11-15,0.71,512,1,voice_latency_optim_v1,control,2026-01-06
17429,45-54,M,EU,en,Free,2024-06-03,None,voice,laptop,macbook,MacBook Pro 14,macOS 14,v1.8.2,b2847,gpt-4o-mini,2025-10-20,0.72,1024,1,,,2026-01-06
17430,18-24,M,EU,es,Free,2024-06-06,None,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b7104,gpt-4o-mini,2025-10-20,0.5,1024,1,,,2026-01-06
17431,25-34,M,EU,ko,Enterprise,2025-02-21,Monthly,click,laptop,macbook,MacBook Pro 14,macOS 13,v1.8.7,b5096,gpt-4o,2025-11-15,0.85,1024,0,,,2026-01-06
17432,25-34,M,APAC,en,Free,2025-01-17,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.0,b7159,gpt-4o,2025-11-15,0.85,256,1,,,2026-01-06
17433,35-44,F,LATAM,de,Free,2025-07-18,None,click,phone,ios,iPhone 13,iOS 16,v1.8.2,b6960,gpt-4.1-mini,2025-12-01,0.71,256,1,,,2026-01-06
17434,45-54,F,LATAM,de,Free,2024-03-14,None,text,phone,ios,iPhone 14,iOS 16,v1.7.9,b3561,gpt-4o-mini,2025-10-20,0.62,1024,1,,,2026-01-06
17435,45-54,F,EU,es,Team,2025-12-22,Annual,text,phone,android,Pixel 7,Android 14,v1.8.7,b9792,gpt-4o,2025-11-15,0.7,256,1,,,2026-01-06
17436,45-54,M,NA,en,Free,2025-10-14,None,text,phone,ios,iPhone 15,iOS 17,v1.9.0,b6349,gpt-4o,2025-11-15,0.63,512,1,,,2026-01-06
17437,25-34,M,EU,en,Plus,2025-04-07,Monthly,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.9.1,b3025,gpt-4o,2025-11-15,0.79,256,1,,,2026-01-06
17438,35-44,M,LATAM,en,Enterprise,2025-01-31,Monthly,click,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.1,b6934,gpt-4o,2025-11-15,0.74,512,1,,,2026-01-06
17439,45-54,Prefer_not_say,NA,hi,Plus,2025-01-24,Monthly,text,phone,android,Pixel 6,Android 14,v1.9.0,b9179,gpt-4o,2025-11-15,0.29,512,1,,,2026-01-06
17440,18-24,F,EU,pt,Free,2024-01-30,None,text,phone,android,Pixel 6,Android 13,v1.8.7,b5877,gpt-4.1-mini,2025-12-01,0.79,1024,1,,,2026-01-06
17441,25-34,M,EU,es,Free,2025-02-15,None,voice,laptop,macbook,MacBook Air M1,macOS 14,v1.8.7,b9571,gpt-4.1-mini,2025-12-01,0.76,1024,1,,,2026-01-06
17442,45-54,F,EU,pt,Free,2025-01-10,None,text,phone,ios,iPhone 14,iOS 17,v1.8.2,b7296,gpt-4o-mini,2025-10-20,0.49,512,0,,,2026-01-06
17443,25-34,F,EU,en,Enterprise,2024-10-03,Annual,text,phone,ios,iPhone 15,iOS 17,v1.9.1,b8358,gpt-4o,2025-11-15,0.34,1024,0,,,2026-01-06
17444,45-54,Prefer_not_say,EU,en,Enterprise,2025-01-04,Annual,voice,phone,android,Galaxy S22,Android 14,v1.9.0,b4788,gpt-4o-mini,2025-10-20,0.95,2048,1,voice_latency_optim_v1,control,2026-01-06
17445,35-44,F,NA,es,Plus,2024-07-20,Monthly,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.0,b6858,gpt-4o,2025-11-15,0.89,256,1,,,2026-01-06
17446,45-54,Prefer_not_say,EU,en,Free,2025-01-16,None,text,phone,android,Galaxy S23,Android 13,v1.8.7,b4149,gpt-4o,2025-11-15,0.92,512,0,,,2026-01-06
17447,25-34,F,LATAM,en,Plus,2024-04-30,Monthly,click,phone,ios,iPhone 15,iOS 17,v1.9.0,b8790,gpt-4o,2025-11-15,0.78,512,1,,,2026-01-06
17448,18-24,M,EU,en,Free,2025-05-14,None,text,phone,ios,iPhone 13,iOS 16,v1.8.2,b1787,gpt-4.1-mini,2025-12-01,0.88,512,1,,,2026-01-06
17449,25-34,M,APAC,es,Plus,2025-09-14,Monthly,text,phone,android,Galaxy S23,Android 14,v1.8.7,b5211,gpt-4o-mini,2025-10-20,0.99,256,1,,,2026-01-06
17450,18-24,F,APAC,es,Free,2025-05-22,None,voice,phone,android,Pixel 6,Android 13,v1.7.9,b7379,gpt-4o,2025-11-15,1.06,2048,1,voice_latency_optim_v1,treatment,2026-01-06
17451,55+,M,NA,en,Free,2024-10-03,None,text,laptop,macbook,MacBook Air M2,macOS 13,v1.9.0,b7009,gpt-4.1-mini,2025-12-01,0.66,1024,1,,,2026-01-06
17452,55+,F,NA,en,Free,2024-12-28,None,voice,phone,ios,iPhone 14,iOS 17,v1.8.7,b5693,gpt-4o-mini,2025-10-20,0.78,1024,1,voice_latency_optim_v1,control,2026-01-06
17453,35-44,M,NA,en,Free,2024-08-14,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b3434,gpt-4.1-mini,2025-12-01,0.69,256,0,,,2026-01-06
17454,25-34,M,NA,en,Plus,2024-03-03,Monthly,text,phone,android,Pixel 7,Android 13,v1.8.7,b4179,gpt-4o,2025-11-15,0.71,512,1,,,2026-01-06
17455,45-54,M,APAC,en,Plus,2025-01-17,Monthly,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.9.1,b6387,gpt-4.1-mini,2025-12-01,1.2,512,1,,,2026-01-06
17456,25-34,M,NA,fr,Plus,2025-10-01,Annual,text,phone,ios,iPhone 15,iOS 17,v1.9.0,b2659,gpt-4o-mini,2025-10-20,0.71,1024,1,,,2026-01-06
17457,45-54,Prefer_not_say,NA,en,Team,2024-07-09,Annual,text,phone,android,Pixel 7,Android 13,v1.9.0,b2059,gpt-4o,2025-11-15,0.61,256,1,,,2026-01-06
17458,35-44,M,NA,en,Enterprise,2024-08-26,Annual,text,phone,ios,iPhone 15,iOS 17,v1.8.7,b9764,gpt-4o,2025-11-15,0.69,512,1,,,2026-01-06
17459,35-44,F,LATAM,en,Free,2025-03-27,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b4507,gpt-4o-mini,2025-10-20,0.38,1024,1,,,2026-01-06
17460,35-44,F,LATAM,en,Free,2024-01-19,None,text,phone,android,Pixel 6,Android 14,v1.9.1,b2473,gpt-4o,2025-11-15,0.72,512,1,,,2026-01-06
17461,18-24,M,NA,fr,Plus,2025-05-09,Monthly,text,phone,ios,iPhone 12,iOS 17,v1.8.2,b6491,gpt-4o-mini,2025-10-20,0.5,256,1,,,2026-01-06
17462,35-44,F,NA,en,Enterprise,2025-07-08,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.8.7,b7987,gpt-4.1-mini,2025-12-01,0.62,1024,1,,,2026-01-06
17463,45-54,F,LATAM,en,Plus,2025-08-13,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.8.7,b2254,gpt-4.1-mini,2025-12-01,0.87,256,0,,,2026-01-06
17464,25-34,M,NA,es,Plus,2024-10-10,Monthly,voice,phone,android,Galaxy S22,Android 14,v1.9.1,b6374,gpt-4o-mini,2025-10-20,1.09,512,1,voice_latency_optim_v1,treatment,2026-01-06
17465,35-44,M,EU,fr,Team,2024-09-14,Monthly,click,phone,ios,iPhone 12,iOS 17,v1.9.0,b8314,gpt-4o,2025-11-15,0.69,512,1,,,2026-01-06
17466,35-44,F,NA,es,Free,2025-07-02,None,text,phone,ios,iPhone 15,iOS 17,v1.9.0,b4832,gpt-4o-mini,2025-10-20,0.59,512,1,,,2026-01-06
17467,35-44,F,EU,fr,Free,2024-01-28,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.7,b7213,gpt-4o,2025-11-15,0.74,512,1,,,2026-01-06
17468,45-54,M,EU,en,Free,2025-04-20,None,text,phone,ios,iPhone 15,iOS 17,v1.8.2,b7062,gpt-4.1-mini,2025-12-01,0.55,256,1,,,2026-01-06
17469,25-34,F,LATAM,es,Free,2024-04-19,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.8.2,b4122,gpt-4o,2025-11-15,1.2,512,0,,,2026-01-06
17470,55+,Prefer_not_say,NA,en,Free,2025-11-05,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b5243,gpt-4o,2025-11-15,0.8,512,1,,,2026-01-06
17471,45-54,F,NA,es,Plus,2024-07-26,Annual,text,phone,ios,iPhone 14,iOS 17,v1.9.1,b6838,gpt-4o-mini,2025-10-20,0.91,512,0,,,2026-01-06
17472,25-34,Prefer_not_say,NA,es,Team,2025-10-26,Monthly,text,phone,android,Galaxy S23,Android 13,v1.8.2,b5299,gpt-4o,2025-11-15,0.69,1024,1,,,2026-01-06
17473,18-24,M,APAC,en,Free,2024-06-10,None,click,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b8028,gpt-4o,2025-11-15,0.92,512,1,,,2026-01-06
17474,25-34,F,EU,hi,Plus,2024-01-14,Annual,text,phone,ios,iPhone 15,iOS 17,v1.7.9,b4611,gpt-4o,2025-11-15,0.7,256,1,,,2026-01-06
17475,25-34,M,NA,de,Plus,2025-05-31,Monthly,click,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.1,b9404,gpt-4o-mini,2025-10-20,0.39,1024,1,,,2026-01-06
17476,25-34,Prefer_not_say,APAC,en,Plus,2025-04-15,Annual,text,phone,ios,iPhone 12,iOS 16,v1.8.7,b8623,gpt-4o,2025-11-15,0.67,2048,1,,,2026-01-06
17477,35-44,M,NA,en,Plus,2025-04-27,Annual,text,laptop,macbook,MacBook Air M2,macOS 14,v1.9.0,b1948,gpt-4o,2025-11-15,1.07,256,1,,,2026-01-06
17478,55+,F,NA,ja,Free,2024-10-08,None,click,laptop,macbook,MacBook Air M2,macOS 14,v1.9.0,b8824,gpt-4o,2025-11-15,0.83,256,1,,,2026-01-06
17479,25-34,M,EU,en,Free,2025-06-16,None,voice,phone,android,Pixel 6,Android 13,v1.9.0,b4828,gpt-4o,2025-11-15,0.74,1024,0,voice_latency_optim_v1,control,2026-01-06
17480,45-54,F,APAC,pt,Plus,2025-01-06,Monthly,text,phone,android,Pixel 6,Android 14,v1.8.2,b1226,gpt-4o,2025-11-15,0.69,2048,0,,,2026-01-06
17481,45-54,F,NA,pt,Free,2024-11-02,None,text,laptop,macbook,MacBook Pro 14,macOS 14,v1.9.1,b7205,gpt-4o,2025-11-15,0.69,2048,1,,,2026-01-06
17482,18-24,M,APAC,fr,Plus,2024-01-04,Monthly,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.7,b3921,gpt-4o,2025-11-15,0.65,1024,1,,,2026-01-06
17483,25-34,F,APAC,es,Plus,2024-10-04,Annual,text,phone,ios,iPhone 14,iOS 16,v1.9.1,b2792,gpt-4o-mini,2025-10-20,0.46,1024,0,,,2026-01-06
17484,35-44,M,NA,es,Enterprise,2024-02-21,Monthly,text,phone,android,Galaxy S23,Android 14,v1.8.2,b8714,gpt-4.1-mini,2025-12-01,0.47,256,1,,,2026-01-06
17485,45-54,Non-binary,APAC,en,Free,2024-01-06,None,text,phone,ios,iPhone 15,iOS 16,v1.8.7,b3671,gpt-4.1-mini,2025-12-01,0.55,512,1,,,2026-01-06
17486,18-24,F,NA,hi,Free,2024-03-08,None,text,laptop,macbook,MacBook Pro 14,macOS 14,v1.9.1,b3801,gpt-4o,2025-11-15,0.76,512,1,,,2026-01-06
17487,45-54,M,EU,de,Plus,2024-10-06,Monthly,voice,phone,ios,iPhone 12,iOS 17,v1.8.2,b3516,gpt-4o,2025-11-15,0.73,512,1,,,2026-01-06
17488,25-34,Prefer_not_say,APAC,en,Plus,2025-01-15,Monthly,voice,phone,ios,iPhone 13,iOS 17,v1.9.0,b8037,gpt-4o,2025-11-15,1.01,256,0,,,2026-01-06
17489,45-54,M,APAC,en,Team,2024-11-25,Monthly,text,phone,android,Galaxy S22,Android 13,v1.8.2,b1247,gpt-4o,2025-11-15,0.6,512,1,,,2026-01-06
17490,25-34,M,LATAM,en,Plus,2024-12-02,Annual,click,phone,android,Galaxy S22,Android 13,v1.8.2,b8237,gpt-4o-mini,2025-10-20,0.8,256,0,,,2026-01-06
17491,25-34,M,NA,en,Team,2024-04-18,Monthly,click,phone,android,Galaxy S22,Android 14,v1.9.0,b6072,gpt-4o,2025-11-15,0.53,512,1,,,2026-01-06
17492,25-34,Prefer_not_say,NA,hi,Free,2024-04-11,None,text,phone,ios,iPhone 12,iOS 16,v1.8.7,b7896,gpt-4o-mini,2025-10-20,0.75,512,1,,,2026-01-06
17493,18-24,M,NA,hi,Free,2025-12-25,None,text,phone,ios,iPhone 12,iOS 17,v1.9.0,b3365,gpt-4o,2025-11-15,0.55,1024,1,,,2026-01-06
17494,45-54,M,LATAM,pt,Plus,2025-05-17,Monthly,text,phone,android,Pixel 6,Android 14,v1.8.7,b6314,gpt-4o-mini,2025-10-20,0.75,256,1,,,2026-01-06
17495,25-34,M,EU,en,Plus,2025-07-26,Monthly,click,phone,android,Galaxy S22,Android 14,v1.9.1,b1523,gpt-4o,2025-11-15,0.86,512,1,,,2026-01-06
17496,35-44,M,LATAM,en,Plus,2024-07-04,Monthly,voice,phone,ios,iPhone 12,iOS 17,v1.9.1,b1396,gpt-4.1-mini,2025-12-01,0.0,512,1,,,2026-01-06
17497,25-34,M,LATAM,es,Plus,2024-01-06,Annual,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.0,b6077,gpt-4o,2025-11-15,0.81,1024,1,,,2026-01-06
17498,45-54,Prefer_not_say,NA,es,Free,2025-07-28,None,voice,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b7616,gpt-4o,2025-11-15,0.61,512,0,,,2026-01-06
17499,25-34,F,EU,en,Team,2024-03-22,Monthly,text,phone,android,Pixel 7,Android 14,v1.8.2,b5359,gpt-4.1-mini,2025-12-01,0.45,256,0,,,2026-01-06
17500,18-24,F,EU,en,Plus,2024-07-01,Monthly,voice,phone,android,Pixel 6,Android 13,v1.8.7,b9950,gpt-4o-mini,2025-10-20,0.46,2048,1,,,2026-01-06
17501,45-54,M,NA,en,Free,2025-08-01,None,text,laptop,macbook,MacBook Air M2,macOS 13,v1.9.0,b5712,gpt-4o-mini,2025-10-20,0.93,256,1,,,2026-01-06
17502,45-54,F,NA,hi,Free,2024-07-30,None,voice,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b5619,gpt-4o,2025-11-15,0.36,1024,1,,,2026-01-06
17503,35-44,F,EU,es,Free,2025-11-10,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b7752,gpt-4o-mini,2025-10-20,0.42,512,1,,,2026-01-06
17504,25-34,M,NA,pt,Free,2025-10-13,None,text,laptop,macbook,MacBook Pro 14,macOS 14,v1.9.1,b8781,gpt-4.1-mini,2025-12-01,0.58,2048,1,,,2026-01-06
17505,35-44,M,LATAM,pt,Plus,2024-09-21,Monthly,text,phone,ios,iPhone 12,iOS 16,v1.9.1,b8290,gpt-4.1-mini,2025-12-01,0.6,256,0,,,2026-01-06
17506,35-44,M,APAC,en,Plus,2025-12-15,Monthly,voice,phone,ios,iPhone 15,iOS 17,v1.9.0,b8436,gpt-4.1-mini,2025-12-01,0.62,2048,0,,,2026-01-06
17507,18-24,F,NA,en,Team,2025-08-30,Monthly,text,phone,android,Pixel 6,Android 13,v1.9.0,b7821,gpt-4o,2025-11-15,0.59,256,1,,,2026-01-06
